order,wave,xpix,weights
59.0,5141.7827,1142.4973324688071,47.91280873078416
59.0,5143.9165,1110.983992023284,18.285296525788628
59.0,5154.2429999999995,956.9517520760666,36.238303025808506
59.0,5158.6041,891.3716682095587,55.72069754412285
59.0,5162.2846,835.8053740837651,36.126734472689144
59.0,5163.4584,818.0666897130991,24.348235353993736
59.0,5176.960999999999,611.8121886284179,20.660173838376288
59.0,5195.8136,318.8742252232757,14.799979446848333
60.0,5062.0371,1632.539347534433,20.972635858071595
60.0,5067.9737,1546.754005574121,23.228289403044514
60.0,5090.5455,1216.448274844347,35.10329080246889
60.0,5096.4848,1127.438377303845,19.123222917582922
60.0,5100.6211,1065.456223524263,24.054707905843486
60.0,5134.746,543.2663084037372,15.399987906385455
60.0,5141.7827,432.87302594609184,29.926866773544674
60.0,5145.3083,377.3135031156816,20.0111167590907
60.0,5154.2429999999995,235.78602940714714,12.530479745870032
60.0,5158.6041,166.34809731501537,12.640010208622256
61.0,5017.1628,1627.8612841780405,27.61152296135332
61.0,5028.6556,1460.0880809719326,18.064453455612377
61.0,5039.2303,1303.5120973612793,23.843271534614033
61.0,5044.7195,1221.538628237194,42.260556375889394
61.0,5047.0434,1186.5754266856006,17.00882490066532
61.0,5049.795999999999,1145.267322755708,18.728211609833668
61.0,5050.7842,1130.4337627884292,19.162637305247102
61.0,5055.3473,1061.586668181241,14.971489512013473
61.0,5062.0371,959.7279530219196,55.53858588193436
61.0,5067.9737,868.8299383772847,46.54292814164522
61.0,5090.5455,518.0298641959547,27.715475774681387
61.0,5096.4848,423.4200670966426,13.136480662203756
62.0,4965.0795,1740.2016372232831,24.847060204620753
62.0,4985.3725,1442.0689812055914,14.814991624673764
62.0,5002.0972,1191.1620972603325,33.044266710162304
62.0,5009.3344,1081.097544739712,48.51285309957223
62.0,5019.8062,920.2627242607787,18.387531933351863
62.0,5028.6556,783.0162878032689,29.085643402787515
62.0,5039.2303,616.8867605106935,24.257141790669927
62.0,5044.7195,529.8318291085333,34.194944554570434
62.0,5049.795999999999,448.9824858392746,12.636757464087546
62.0,5050.7842,432.9694398558375,12.396646403101355
63.0,4933.2091,1567.9248827824465,18.729286970547733
63.0,4939.6422,1472.0931678538766,15.938555145515931
63.0,4943.0642,1421.2370237635614,13.096450037172954
63.0,4945.4587,1384.8385945355865,28.99065003533057
63.0,4965.0795,1086.044217511081,96.91242052424101
63.0,4972.1597,976.6513260430797,26.263379030562888
63.0,4980.1859,851.5001391139474,12.66891526291467
63.0,4985.3673,770.0137633039507,21.946877161557993
63.0,5002.0972,503.8934609907327,24.60412283869497
63.0,5009.3344,387.06416651425786,24.292019858143224
63.0,5017.1628,259.613507139596,23.128281025811862
64.0,4879.8635,1723.7272602915189,38.05843715512474
64.0,4889.0422,1587.1254889690774,23.845348920573198
64.0,4910.1576,1267.4371690310284,12.14787319777555
64.0,4939.6422,807.9086947690341,27.451796811127906
64.0,4943.0642,753.9698181697578,19.176142004646927
64.0,4945.4587,715.4015135313659,36.83363033261907
64.0,4965.0795,398.54029240982425,50.7730699048986
65.0,4840.8492,1678.552076811893,12.252009665932762
65.0,4847.8095,1573.4275029582802,31.152452729785537
65.0,4863.1724,1339.4767138578259,20.50092127544739
65.0,4872.9169,1188.6881146071412,23.496090258513583
65.0,4879.8635,1080.249090909521,144.27381933980138
65.0,4889.0422,935.6312775967732,59.33810719462361
65.0,4894.9551,841.7027891908347,50.69604573781395
65.0,4902.0545,728.1090315536824,15.54847719908694
65.0,4904.7516,684.464596342821,28.895034087304285
65.0,4919.8157,439.14767430879806,15.575531557941801
66.0,4806.0205,1579.0002583322773,45.66874059016306
66.0,4808.1337,1546.8411725614706,20.23579325526897
66.0,4822.8548,1320.184246900557,26.276873241734037
66.0,4826.7004,1260.3813030368194,20.505383437276024
66.0,4831.1185,1191.2250254945286,27.913600356464357
66.0,4840.8492,1037.892903416571,39.097662427435694
66.0,4850.4397,884.9326505032437,16.21200764210138
66.0,4863.1724,679.2285336506751,22.95802846258924
66.0,4879.8635,404.522211982772,75.25270363898592
66.0,4889.0422,251.37112424853103,17.384664895679208
66.0,4894.9551,151.93157104799067,11.019770394379707
67.0,4764.8646,1585.6938644257468,66.69139530766348
67.0,4778.294,1377.8993922320876,32.41402048240311
67.0,4789.3868,1203.8111131598089,25.386072747762398
67.0,4806.0205,938.4707986483443,111.76267854905844
67.0,4808.1337,904.4080504172533,46.40926496242479
67.0,4809.6140000000005,880.5273099984247,25.721400429988726
67.0,4822.8548,664.4952589504521,30.15185459342975
67.0,4826.7004,601.1734196476498,19.578150463343423
67.0,4831.1213,527.8688805141221,21.509056369379447
67.0,4840.8492,365.4741826619498,17.23235233901609
67.0,4847.8095,248.07692517260918,20.787988974928385
68.0,4726.8683,1554.1570802040096,51.41514241136765
68.0,4735.9058,1413.144268736662,52.18078505837615
68.0,4752.4141,1151.7405720699614,17.918664276862895
68.0,4764.8646,951.1029620378017,167.38741117954137
68.0,4766.6006,922.9050202453493,21.085810341568493
68.0,4778.294,731.3538305372803,42.97198959305027
68.0,4789.3868,547.1208919079402,20.251767916571172
68.0,4806.0205,266.1459703834932,32.743606959472345
68.0,4808.1337,230.1846471042912,11.153980555399524
69.0,4694.0914,1450.657781358381,10.726715002150453
69.0,4695.0381,1435.4923612106782,15.901917269422762
69.0,4702.3161,1320.1378624190027,21.693240217263533
69.0,4703.9898,1293.3980832097839,46.33797110633334
69.0,4726.8683,923.2233979118539,119.46513824266695
69.0,4729.1282,886.1470269046346,18.29029136149148
69.0,4732.0532,837.9112147064278,47.62731203475629
69.0,4735.9058,774.1759717009221,77.43501170312399
69.0,4749.2002,551.9478691018579,14.981544433069892
69.0,4752.4141,497.835557220215,13.04701983507374
69.0,4764.8646,285.3249036847347,51.9877575309586
70.0,4657.9012,1409.0761105287552,78.58555799171687
70.0,4663.2026,1324.3373115287986,15.667326223804267
70.0,4669.9842,1214.9588509815296,17.103554004433242
70.0,4673.6609,1155.3092682168335,45.398471809292545
70.0,4676.0555,1116.3270787755266,14.869909020701401
70.0,4686.1946,949.9892705575819,27.509408419660048
70.0,4694.0914,819.1297111441843,19.70744457460639
70.0,4695.0381,803.280554371568,26.716166654286237
70.0,4702.3161,681.1959326008533,25.34003438464473
70.0,4703.9898,652.9965350729233,49.17694797190572
70.0,4723.4382,320.87028283203153,18.84964446123312
70.0,4726.8683,261.5129938385034,32.63934627723891
71.0,4609.5673,1571.5907465330854,58.89981358679983
71.0,4637.2328,1124.5958553126854,34.642001677869146
71.0,4657.9012,780.6513172711609,118.75936900062707
71.0,4663.2026,691.0661799494228,16.757689422717785
71.0,4673.6609,512.3738066988716,31.409991931188358
71.0,4676.0555,470.9131155963189,9.161797243296595
72.0,4579.3495,1454.9339397928284,50.01801399696826
72.0,4588.4261,1307.5478386065647,13.015229084023927
72.0,4589.8978,1283.387363127459,88.34383234612581
72.0,4592.666,1237.8955204712267,13.450851905625392
72.0,4595.4206,1192.6522784456004,28.02663498487215
72.0,4598.7627,1137.4862277162845,40.05807323954122
72.0,4609.5673,957.46544302931,149.27258079398914
72.0,4637.2328,485.33003830004793,21.18021918192436
73.0,4545.0519,1412.1455601428972,81.7322747295277
73.0,4545.9156,1398.0468973949953,9.02938917074002
73.0,4555.8127,1235.0544479651164,15.283260282903626
73.0,4567.2403,1044.6948826307705,13.007551643303044
73.0,4579.3495,839.4952595984877,88.30344115270609
73.0,4588.4261,683.8042193838745,15.072700511213846
73.0,4589.8978,658.3419997148718,93.1474950201326
73.0,4592.666,610.4611059345575,12.174651765997071
73.0,4595.4206,562.5086351892306,22.313253093860002
73.0,4596.0967,550.7433971164855,16.490055150936055
73.0,4598.7627,504.25448378685996,27.43183265667961
73.0,4609.5673,314.1112131940933,48.332763249021646
74.0,4493.3337,1663.040049654435,16.861708438455818
74.0,4510.7332,1378.6178034091013,41.195476066044
74.0,4515.1182,1306.055559046533,21.30292068315801
74.0,4519.2592,1237.4062743379238,9.282415377567444
74.0,4521.1939,1204.5490220388851,18.710022044410508
74.0,4522.323,1185.8326482562586,21.054288908584144
74.0,4540.999,869.2858554361849,15.889225009836291
74.0,4545.0519,799.4111194860058,129.35864292227504
74.0,4545.9156,784.5668075408786,18.468231229242214
74.0,4555.8127,612.4082825286504,13.353992069131133
74.0,4579.3495,195.00051573732497,15.125426151698155
75.0,4474.7594,1381.7191869394364,38.93903437673218
75.0,4481.8107,1263.7772912718754,62.09181427918993
75.0,4486.8973,1178.1239642730839,18.110236377946965
75.0,4487.4955,1168.0392443146561,9.585746816435806
75.0,4488.6808,1148.05662203502,11.777171261171146
75.0,4490.9816,1108.9573922590534,20.706157257868274
75.0,4493.3337,1068.8574141427198,58.503503170227795
75.0,4498.9401,973.0069150627161,17.655409077226896
75.0,4499.9832,954.972378108062,14.944196971230511
75.0,4502.9268,904.374485833444,20.123666931155178
75.0,4515.1182,692.4289582055263,24.717061510941488
75.0,4521.1939,585.3584253655637,16.391729712485844
75.0,4522.323,565.6306923459965,17.216886504303453
75.0,4545.0519,157.98209303047483,17.135083054312346
76.0,4426.0011,1606.8647994170349,31.119715445479297
76.0,4430.189,1537.5688130708515,26.143448244098426
76.0,4433.838,1476.9259411928394,17.99187494959067
76.0,4445.9012,1274.5654650649635,15.974265027074189
76.0,4448.8792,1224.0116961353488,31.04883440609445
76.0,4452.5655,1161.332524076701,15.835626952224187
76.0,4458.0015,1068.2024322546642,18.727812750999078
76.0,4474.7594,777.2661733773127,58.032525976708364
76.0,4481.8107,652.8917113254752,63.74839468919097
76.0,4486.8973,562.6118472490741,12.866736200457545
76.0,4493.3337,447.21563240504884,31.734315624659967
77.0,4400.0968,1462.0056939886529,19.577220409488522
77.0,4400.9863,1447.049957605813,32.509134898848345
77.0,4402.9271,1414.6634872736875,15.073104559328687
77.0,4408.8828,1313.4575798281887,23.198656145439266
77.0,4426.0011,1019.3030313359218,97.07382903991558
77.0,4430.189,946.360431978414,65.80457626701316
77.0,4430.9963,932.2371497894277,36.38511982078465
77.0,4433.838,882.4773512023936,35.845316603708646
77.0,4439.4614,783.3639105849686,27.87785245878263
77.0,4445.9012,669.1063266576037,16.866175223306662
77.0,4448.8792,615.8146222056704,28.251708665004845
77.0,4452.5655,549.7228689102535,12.169785025965158
77.0,4458.0015,451.2521393233881,10.310535658320381
78.0,4348.064,1761.5760016766048,29.111347336673226
78.0,4367.8316,1430.9158222278925,20.9410550985373
78.0,4370.7532,1381.179240689176,47.10683142360717
78.0,4371.329000000001,1371.4331169945585,28.582736084759308
78.0,4374.1239,1323.61873409677,23.272662487866942
78.0,4375.9542,1292.3225107736928,31.717489356189326
78.0,4378.1768,1254.0496156071065,20.213707046054
78.0,4381.8601,1190.5771420588596,17.395579112861654
78.0,4385.0566,1135.1354296007992,39.23017859740821
78.0,4391.1105,1029.5774643755362,22.712022303057733
78.0,4400.0968,871.5277795612401,37.841550598146725
78.0,4400.9863,855.7460966879918,59.931091232887496
78.0,4402.9271,821.2667853714572,24.595835261528073
78.0,4408.8828,715.0315767765727,27.299654112806703
78.0,4426.0011,404.9381237704368,42.66706997599262
78.0,4430.189,328.0047542183062,19.69335106786337
79.0,4331.1995,1482.870553516561,28.716570991587464
79.0,4333.5612,1442.5547406370733,30.349294515273442
79.0,4335.3379,1412.1535390214692,18.8270510895335
79.0,4348.064,1192.2585454569125,95.31709293291814
79.0,4352.2049,1119.9196491722016,28.413159563545623
79.0,4362.0662,946.0912324864917,26.773201474322853
79.0,4365.9301,877.349617109466,16.580533214756297
79.0,4367.8316,843.4301461043323,41.92688094083074
79.0,4370.7532,791.074367091577,72.00085902671547
79.0,4371.329000000001,780.7206916590793,41.247407108778525
79.0,4374.1239,730.4994458607739,28.30895213210568
79.0,4375.9542,697.4340259712636,36.918887289966314
79.0,4378.1768,657.1841782611713,20.54052656251662
79.0,4379.6668,630.0622008966703,46.3514845025607
79.0,4381.8601,590.2720867970456,15.964446176162387
79.0,4385.0566,531.8762487027415,27.32801428866839
79.0,4391.1105,420.8891592932135,10.664886905561147
79.0,4400.9863,237.80340259622918,10.37935134629574
80.0,4300.1008,1449.2864299351486,28.85435043715997
80.0,4300.6495,1439.821259185269,13.097894488941055
80.0,4309.2392,1291.3105386311279,28.025161636394248
80.0,4312.9975,1225.440596664369,28.572268435075827
80.0,4315.2543,1185.74487064425,16.28401221194465
80.0,4328.9154,943.6771619829697,18.110170798812245
80.0,4331.1995,902.7036219445607,61.63201765629548
80.0,4332.0297,887.83835825458,28.50543286597479
80.0,4335.3379,828.2862770040933,32.38647897274981
80.0,4342.4442,699.5101662121966,13.27081291599873
80.0,4345.168,649.8006813468478,25.49486492570923
80.0,4348.064,596.7247365107257,80.05628851230435
80.0,4352.2049,520.6154316174081,19.650763270626907
81.0,4259.3619,1590.3226429875879,27.891979323734866
81.0,4272.1689,1368.5994826961107,40.22783190076662
81.0,4277.5282,1274.7126862154753,101.13438010813464
81.0,4282.0413,1195.1572613014896,15.665021016679935
81.0,4300.6495,861.9419440165314,25.49828009754522
81.0,4307.1762,743.0926541369495,11.905281290934925
81.0,4309.2392,705.6926698497948,33.00630664722141
81.0,4312.9975,636.2329544064922,27.444615976621556
81.0,4315.2543,594.4366908796962,12.359276159024065
81.0,4320.1264,504.1513226483325,8.408565898058079
81.0,4330.8612,296.42361220194647,16.04092379438799
82.0,4228.157999999999,1576.1728713988496,15.739569055399773
82.0,4235.4636,1449.1046106011645,16.411330950066034
82.0,4237.2198,1418.398663682622,26.94768113707721
82.0,4250.3146,1186.9198293017055,29.654909870196285
82.0,4257.4963,1058.2845566586611,28.556946910563717
82.0,4259.3619,1024.6556674284298,86.00558423313602
82.0,4266.2864,897.4379865561625,39.81962591260819
82.0,4272.1689,791.4952431073613,58.94363850521553
82.0,4282.0413,608.9595425734033,14.318682714151207
83.0,4198.317,1546.5862447356574,31.60001922830821
83.0,4200.6745,1505.2496894501237,38.07071088514453
83.0,4208.8907,1360.643280703584,10.628743834143442
83.0,4218.6649,1186.0287741105813,17.83188908004277
83.0,4228.157999999999,1014.2335458254214,45.42462594867365
83.0,4235.4636,880.6722275674182,31.320235060458497
83.0,4237.2198,848.3268236574334,47.992680651184045
83.0,4250.3146,604.7915714452866,24.727890594544217
83.0,4251.1846,588.4924998861734,15.90964262036455
83.0,4257.4963,469.5867009184906,15.242267300953245
83.0,4259.3619,434.10426271089335,39.497659248643735
84.0,4158.5905,1697.9020399724886,15.328220924306727
84.0,4170.5333,1488.4313889549226,9.13521126083799
84.0,4181.8836,1285.8432726279038,28.445451964052413
84.0,4198.317,987.2749969245407,86.94187720956552
84.0,4200.6745,943.8982684055701,91.73484713194486
84.0,4208.8907,791.7873411652022,16.165419543951565
84.0,4213.0673,713.8977290866964,9.834036280672613
84.0,4218.6649,608.3225175311302,14.165074286991985
84.0,4228.157999999999,427.55821499652535,20.766274118289285
85.0,4131.7235,1632.7433893733673,20.320317726300853
85.0,4158.5905,1150.3671837507816,83.6590856438127
85.0,4164.1795,1047.7494523904327,33.74755260161543
85.0,4165.7661,1018.6112444768941,16.02027576911015
85.0,4170.5333,930.3101332120965,22.404414175523105
85.0,4181.8836,717.5865864933694,33.73120504801731
85.0,4198.317,403.6947399802968,33.97694276772669
85.0,4200.6745,358.16219656757835,28.952710060027538
86.0,4103.9121,1591.300843486465,17.9299829327212
86.0,4112.7545,1432.666886507057,18.338638748747687
86.0,4116.7137,1360.8825495831925,10.339598955692397
86.0,4131.7235,1086.1383539214683,85.42954409696596
86.0,4134.0681,1042.6579672764617,18.589684371656933
86.0,4158.5905,579.4983397687702,63.996539476761114
87.0,4086.5205,1368.0113648912018,13.693163443428169
87.0,4094.7470000000003,1216.908517971101,19.260327006737803
87.0,4097.7478,1161.5157565858447,16.545127192456608
87.0,4100.3414,1113.2635758962035,26.5430582659698
87.0,4103.9121,1046.86120270531,63.982940358751115
87.0,4108.4198,961.9855021348801,15.787637115079413
87.0,4112.7545,880.1613308522287,36.274301809422155
87.0,4115.7589,823.2685681340006,14.073522577731532
87.0,4116.7137,805.2883435510611,14.306134823946874
87.0,4131.0021,530.4113286894159,10.292267882228836
87.0,4131.7235,516.2996199695426,50.97069164793168
87.0,4134.0681,470.6022585239309,9.026588311706384
88.0,4052.9208,1445.0054975272385,26.251251356478413
88.0,4063.4071,1251.768137326126,9.873859675877991
88.0,4075.5029999999997,1025.8401348332566,12.522392006782384
88.0,4079.5738,948.715137629123,28.48193876556855
88.0,4080.7058,928.1073276239332,36.64771511909701
88.0,4082.3872,895.3694451567841,21.807756702869874
88.0,4083.4688,874.7021789627638,10.766883691993478
88.0,4086.5205,816.392662492896,21.98312563618571
88.0,4094.7470000000003,657.63434529077,17.000937445714214
88.0,4097.7478,599.538480835631,12.699466535881069
88.0,4100.3414,548.8289608165021,18.010786177133273
88.0,4103.9121,479.26471925232124,32.95006736232611
88.0,4112.7545,304.52230791228607,18.36185415510371
89.0,4019.1289,1534.2985523997106,11.246221056936367
89.0,4027.0091,1390.1634355801086,8.99916209010393
89.0,4030.8424,1318.1352935058308,18.491011962882357
89.0,4036.0479,1221.065113478583,31.129829576425266
89.0,4044.4179,1063.3915936669046,37.98832349979008
89.0,4052.9208,901.3466672717384,54.62659178918648
89.0,4053.5277,889.6989016990652,12.126357744156337
89.0,4059.2529,779.6906048320316,9.946535870957677
89.0,4063.4071,698.4757160292974,11.14711810424377
89.0,4072.0047,530.3310453883287,42.99472263655221
89.0,4075.5029999999997,461.02140481327234,8.518051676268218
89.0,4076.6284,438.77330141329867,10.234844670918752
89.0,4080.7151,358.6338495139151,11.42036353533158
90.0,4008.2102,1206.33230291957,12.810155659615624
90.0,4012.4952,1125.3414934922096,19.48242869170632
90.0,4013.8566,1099.348465685663,26.349645459594253
90.0,4019.1289,998.673837741108,32.65083959357341
90.0,4022.0674,941.6680262862151,11.911444108398195
90.0,4024.8025,889.1544758782079,8.805974140852483
90.0,4027.0091,846.7719042478913,13.412805324109168
90.0,4030.8424,772.1284518287551,25.725396073453602
90.0,4036.0479,670.338262866093,30.701491634797517
90.0,4044.4179,504.8741855873642,21.233127538250013
91.0,3967.3921,1443.6379492808142,11.765507251020253
91.0,3972.1545,1354.4021509441088,9.595081478754027
91.0,3979.3559,1218.4344003278884,18.03977546446838
91.0,3990.4922,1005.1362146722807,10.082171408408986
91.0,4008.2102,658.8626344549327,13.056492437529686
91.0,4009.0112,642.3905208100344,9.57556090261475
91.0,4012.4952,573.7412578866188,13.472700027424546
91.0,4013.8566,546.734654816794,16.452261023136252
91.0,4019.1289,441.15973969150497,13.970956825761807
92.0,3946.1455,1322.1171879609685,25.950683677010932
92.0,3948.0305,1285.4759635677094,15.891932686549106
92.0,3948.9789,1267.3521585688895,23.25450034604772
92.0,3950.3951,1240.3111543545176,22.5660907945093
92.0,3952.7608,1195.1634127282175,11.200884825057695
92.0,3956.6908,1119.3721174166567,9.217341481477838
92.0,3959.3,1069.25277636809,9.312628717241823
92.0,3967.3921,911.6526367131412,23.394587297802637
92.0,3968.4673,892.7207205529986,18.51053150342445
92.0,3972.1545,818.1163980123613,15.58674520545503
92.0,3972.6395,808.8502971065947,6.92534825555533
92.0,3979.3559,675.4324586738102,18.578714269221248
93.0,3916.4176,1365.9158706363985,10.437916895934904
93.0,3919.0234,1315.4924580433847,14.644052740977584
93.0,3925.0934,1199.4084271177142,14.526431518020296
93.0,3925.7188,1187.3935628480212,25.740769819636842
93.0,3928.6233,1131.2113043415875,27.489801854157534
93.0,3929.6693,1110.8907327555037,17.248126894753717
93.0,3932.5466,1054.9331260015076,20.44657451933325
93.0,3932.9113,1047.6886296421596,14.125152245192838
93.0,3946.1455,788.009459896105,36.19446135864077
93.0,3948.0305,749.3919282641739,19.353881010324443
93.0,3948.9789,730.6261095712343,26.79893227408885
93.0,3950.3951,702.2709442023621,24.017981267538136
93.0,3952.7608,655.2194289991303,9.203260436502688
93.0,3956.6908,575.9927157843853,6.968489333020733
93.0,3967.3921,358.5361163887281,15.603203070919678
94.0,3898.4374,1191.8213419448182,7.897745549436477
94.0,3903.1024,1099.9703092626974,8.056882002338321
94.0,3911.9091,927.2814334634717,14.098314601363557
94.0,3914.7675,870.6805839012877,11.141962886279085
94.0,3916.4176,837.546305230007,20.988592928006266
94.0,3919.0234,785.5409657930425,9.960577274011346
94.0,3925.0934,663.2137039035692,13.993738687222221
94.0,3925.7188,650.6335783766133,23.533911873386998
94.0,3928.6233,591.6660960395653,20.34594873558992
94.0,3929.6693,570.5305100241361,11.685797964306511
94.0,3932.5466,511.9009212758844,13.13343044571548
94.0,3932.9113,504.9320057282434,7.273926773259156
95.0,3868.5284,1254.4610968545835,20.54738083721097
95.0,3869.6633,1232.354223567304,
95.0,3873.8224,1150.8758781890199,20.869450018644134
95.0,3874.8619,1130.5109326260922,12.869593723841655
95.0,3879.6441,1036.2631852713862,8.356232247192564
95.0,3886.9159,891.2441100150876,13.56524571926358
95.0,3895.4192,720.2245271656344,10.56843694505113
95.0,3898.4374,658.667663326644,8.919140029004335
96.0,3828.3846,1523.1470076813207,10.780971523852704
96.0,3830.7736,1477.3633751869415,12.094083748957324
96.0,3836.5851,1364.4359665614147,13.179380817982345
96.0,3837.8752,1339.3469736589868,9.834938289655737
96.0,3839.6953,1303.9206948738229,20.97060187514608
96.0,3850.5813,1089.4503118516943,33.24315905300164
96.0,3859.8396,902.9854028464216,27.61023056493489
96.0,3863.4059,831.9128441470656,8.15892079335722
96.0,3868.5284,728.2936223449381,24.240845095691352
96.0,3873.8224,619.7733054709512,16.73377051758008
96.0,3874.8619,598.0028648418883,7.9719261979358755
97.0,3803.075,1512.243320978295,9.150352629160436
97.0,3809.4561,1388.2807763854082,13.320326239006672
97.0,3828.3846,1013.0583382524131,29.685745756013926
97.0,3830.7736,964.9626264788873,20.817781322242762
97.0,3836.5851,847.3471640570709,12.919339751957846
97.0,3837.8752,821.0960319431423,13.562923954348841
97.0,3839.6953,783.7316036332201,28.64575679538159
97.0,3850.5813,559.2364199540676,20.826249727728108
98.0,3789.1679999999997,1284.303936432733,9.282441198755258
98.0,3790.795,1251.5460002989141,17.012359462431935
98.0,3803.075,1004.7475669690152,27.01295004368457
98.0,3809.4561,875.6841247383841,25.39161256431839
98.0,3828.3846,483.0470191170445,13.001313026049257
98.0,3830.7736,433.0479620554168,
99.0,3765.27,1257.124911702385,26.266089588433022
99.0,3766.1186,1240.1751354431328,19.04839620409111
99.0,3771.3708,1134.6115321470222,20.291698829775914
99.0,3780.8398,941.4193897912767,18.74354230405072
99.0,3789.1679999999997,770.6321756600497,13.05088595761143
99.0,3803.075,477.8850864223498,11.752979011522484
100.0,3789.1679999999997,1477.887094743316,12.12161738132559
100.0,3803.075,1306.5224951742707,18.054769635576488
100.0,3828.3846,745.4553526105226,31.598552369619657
100.0,3830.7736,727.7551305595798,21.47867767796525
100.0,3839.6953,617.2272253084038,15.992978342852215
,,,
